x,y,z,speed,acceleration,curvature,curvature_change_rate,time,theta,gear,s,throttle,brake,steering
584308.773632, 3141192.46196, 89.3695703885, 7.484375, -0.306271264993, 0.00289459466184, 0.0, 1589792387.0088, 1.79604020213, 1, 73.4965625, 0.0, nan, 1.60904252529
584308.812582, 3141192.52482, 89.369970333, 7.484375, -0.0939795565687, 0.0029424415825, 0.000639290797943, 1589792387.0187, 1.79616124516, 1, 73.57140625, 0.0, nan, 1.63563835621
584308.851562, 3141192.58766, 89.3703569194, 7.484375, -0.553124272439, 0.0029424415825, 0.0, 1589792387.0285, 1.79628489345, 1, 73.64625, 0.0, nan, 1.63563835621
584308.890618, 3141192.65043, 89.3706931312, 7.484375, -0.997907714722, 0.0029424415825, 0.0, 1589792387.0387, 1.79636096756, 1, 73.72109375, 0.0, nan, 1.63563835621
584308.929742, 3141192.71316, 89.3709894675, 7.484375, -0.298545254581, 0.0029424415825, 0.0, 1589792387.0488, 1.79644803727, 1, 73.7959375, 0.0, nan, 1.63563835621
584308.968885, 3141192.77586, 89.3712841833, 7.484375, -0.130167052825, 0.0029424415825, 0.0, 1589792387.0586, 1.79654247185, 1, 73.87078125, 0.0, nan, 1.63563835621
584309.008036, 3141192.83855, 89.3715874609, 7.484375, -0.185442534082, 0.0029424415825, 0.0, 1589792387.0696, 1.79662877427, 1, 73.945625, 0.0, nan, 1.63563835621
584309.04722, 3141192.90121, 89.3718724934, 7.484375, -0.573209661654, 0.00289459466184, -0.000639290797943, 1589792387.0786, 1.79675889138, 1, 74.02046875, 0.0, nan, 1.60904252529
584309.086454, 3141192.96382, 89.3721397941, 7.484375, -0.676555959806, 0.00289459466184, 0.0, 1589792387.0886, 1.79688699267, 1, 74.0953125, 0.0, nan, 1.60904252529
584309.125715, 3141193.0264, 89.3724213662, 7.484375, 0.000502095566484, 0.00289459466184, 0.0, 1589792387.1005, 1.79704342695, 1, 74.17015625, 0.0, nan, 1.60904252529
584309.164985, 3141193.08896, 89.3727232982, 7.484375, -0.367347296553, 0.00289459466184, 0.0, 1589792387.1086, 1.79711671857, 1, 74.245, 0.0, nan, 1.60904252529
584309.205137, 3141193.15152, 89.3731059126, 7.484375, -0.53280017238, 0.00289459466184, 0.0, 1589792387.1187, 1.79726402775, 1, 74.31984375, 0.0, nan, 1.60904252529
584309.24531, 3141193.21405, 89.3734943889, 7.484375, -0.0109147858103, 0.0029424415825, 0.000639290797943, 1589792387.1287, 1.79738338648, 1, 74.3946875, 0.0, nan, 1.63563835621
584309.285487, 3141193.27657, 89.3739125888, 7.484375, -0.115506193256, 0.0029424415825, 0.0, 1589792387.1458, 1.79749129938, 1, 74.46953125, 0.0, nan, 1.63563835621
584309.325684, 3141193.33907, 89.3743782503, 7.484375, -0.464021951486, 0.00289459466184, -0.000639290797943, 1589792387.1502, 1.79756035525, 1, 74.544375, 0.0, nan, 1.60904252529
584309.447285, 3141193.40619, 89.3781937103, 7.46875, -0.67725832558, 0.00289459466184, 0.0, 1589792387.1587, 1.79762382242, 1, 74.6190625, 0.0, nan, 1.60904252529
584309.497251, 3141193.46916, 89.3786678108, 7.46875, -0.378129031343, 0.00289459466184, 0.0, 1589792387.1688, 1.79768963016, 1, 74.69375, 0.0, nan, 1.60904252529
584309.547218, 3141193.53211, 89.3791769135, 7.4375, -0.163346939601, 0.00289459466184, 0.0, 1589792387.1786, 1.7977828205, 1, 74.768125, 0.0, nan, 1.60904252529
584309.5972, 3141193.59504, 89.3797193545, 7.4375, -0.265531525151, 0.00289459466184, 0.0, 1589792387.1887, 1.79786380397, 1, 74.8425, 0.0, nan, 1.60904252529
584309.647223, 3141193.65795, 89.3802959514, 7.4375, -0.203769840592, 0.00289459466184, 0.0, 1589792387.1994, 1.79796810388, 1, 74.916875, 0.0, nan, 1.60904252529
584309.697276, 3141193.72085, 89.3809049188, 7.4375, -0.289494612641, 0.00287067145645, -0.000321656543064, 1589792387.2087, 1.79811634946, 1, 74.99125, 0.0, nan, 1.59574472904
584309.747354, 3141193.78371, 89.3815421641, 7.4375, -0.529034095231, 0.00287067145645, 0.0, 1589792387.2189, 1.79821081011, 1, 75.065625, 0.0, nan, 1.59574472904
584309.840795, 3141193.84807, 89.3857711735, 7.4375, -0.283356003264, 0.00287067145645, 0.0, 1589792387.2287, 1.79864006709, 1, 75.14, 0.0, nan, 1.59574472904
584309.890027, 3141193.91085, 89.3863761686, 7.40625, -0.237131562555, 0.00287067145645, 0.0, 1589792387.2386, 1.79881390731, 1, 75.2140625, 0.0, nan, 1.59574472904
584309.939285, 3141193.9736, 89.386999369, 7.40625, -0.315802761206, 0.00287067145645, 0.0, 1589792387.2487, 1.79893725699, 1, 75.288125, 0.0, nan, 1.59574472904
584309.988574, 3141194.03632, 89.3876260994, 7.40625, -0.351113783365, 0.00287067145645, 0.0, 1589792387.2588, 1.79900391363, 1, 75.3621875, 0.0, nan, 1.59574472904
584310.037887, 3141194.09902, 89.3882508305, 7.40625, -0.234510525197, 0.00287067145645, 0.0, 1589792387.2688, 1.79916181272, 1, 75.43625, 0.0, nan, 1.59574472904
584310.08722, 3141194.16169, 89.3888808773, 7.40625, -0.285273860176, 0.00287067145645, 0.0, 1589792387.2786, 1.79926080885, 1, 75.5103125, 0.0, nan, 1.59574472904
584310.136583, 3141194.22435, 89.3895226056, 7.40625, -0.0860779553684, 0.00282282469659, -0.000646032200671, 1589792387.2887, 1.79937817582, 1, 75.584375, 0.0, nan, 1.56914889812
584310.18597, 3141194.287, 89.3901741918, 7.390625, -0.386671964217, 0.00282282469659, 0.0, 1589792387.2989, 1.79951067026, 1, 75.65828125, 0.0, nan, 1.56914889812
584310.235369, 3141194.34961, 89.390807981, 7.390625, -0.266058708372, 0.00282282469659, 0.0, 1589792387.3089, 1.79965369694, 1, 75.7321875, 0.0, nan, 1.56914889812
584310.284786, 3141194.41218, 89.3914142492, 7.390625, -0.650610995996, 0.00282282469659, 0.0, 1589792387.3187, 1.79974060189, 1, 75.80609375, 0.0, nan, 1.56914889812
584310.334237, 3141194.4747, 89.3920040505, 7.390625, -0.531954305557, 0.00282282469659, 0.0, 1589792387.3289, 1.79983327264, 1, 75.88, 0.0, nan, 1.56914889812
584310.383713, 3141194.5372, 89.3925915403, 7.390625, -0.00375101214192, 0.00282282469659, 0.0, 1589792387.3388, 1.79993784109, 1, 75.95390625, 0.0, nan, 1.56914889812
584310.433209, 3141194.59968, 89.3931931358, 7.390625, -0.335873121975, 0.00277497825616, -0.000647393697123, 1589792387.3489, 1.80006683807, 1, 76.0278125, 0.0, nan, 1.54255318642
584310.482737, 3141194.66212, 89.3938087046, 7.390625, -0.57254000741, 0.00277497825616, 0.0, 1589792387.3589, 1.80013931891, 1, 76.10171875, 0.0, nan, 1.54255318642
584310.532296, 3141194.72454, 89.3944428385, 7.390625, -0.165085626437, 0.00275105496752, -0.000323697774351, 1589792387.3689, 1.80027032234, 1, 76.175625, 0.0, nan, 1.52925527096
584310.581883, 3141194.78695, 89.3950913224, 7.390625, -0.101418667847, 0.00275105496752, 0.0, 1589792387.3787, 1.80033949867, 1, 76.24953125, 0.0, nan, 1.52925527096
584310.63149, 3141194.84933, 89.3957398241, 7.390625, -0.427383899234, 0.00270320868122, -0.000647391611745, 1589792387.3887, 1.80053991613, 1, 76.3234375, 0.0, nan, 1.50265955925
584310.681126, 3141194.91167, 89.3963837439, 7.390625, -0.598976703169, 0.00270320868122, 0.0, 1589792387.3991, 1.80054196991, 1, 76.39734375, 0.0, nan, 1.50265955925
584310.730793, 3141194.97397, 89.3970132239, 7.390625, -0.186152575129, 0.00267928546864, -0.000323696745201, 1589792387.4088, 1.80072215267, 1, 76.47125, 0.0, nan, 1.48936164379
584310.780498, 3141195.03625, 89.3976208828, 7.390625, -0.449637139066, 0.00258359329412, -0.00129477783704, 1589792387.4189, 1.80082208236, 1, 76.54515625, 0.0, nan, 1.43617022038
584310.830244, 3141195.0985, 89.3982232473, 7.390625, -0.385069257938, 0.00258359329412, 0.0, 1589792387.4286, 1.80097573637, 1, 76.6190625, 0.0, nan, 1.43617022038
584310.880019, 3141195.16072, 89.3988351423, 7.390625, -0.203385051732, 0.00255967020387, -0.000323695090145, 1589792387.4386, 1.80099814635, 1, 76.69296875, 0.0, nan, 1.42287230492
584310.929822, 3141195.22292, 89.3994440054, 7.390625, -0.396999559248, 0.00255967020387, 0.0, 1589792387.4507, 1.80113227987, 1, 76.766875, 0.0, nan, 1.42287230492
584310.979663, 3141195.28508, 89.4000516164, 7.390625, -0.532190653914, 0.00248790128945, -0.000971080448814, 1589792387.4586, 1.80125469317, 1, 76.84078125, 0.0, nan, 1.38297867775
