x,y,z,speed,acceleration,curvature,curvature_change_rate,time,theta,gear,s,throttle,brake,steering
584397.658758, 3141336.2725, 89.6164773646, 2.875, 0.108296172372, 0.00141138951138, 0.0490918090915, 1589792537.9589, -1.34926205401, 1, 0.02875, 7.84000015259, nan, 0.784574449062
584397.641852, 3141336.24785, 89.6164404639, 2.875, 0.0528042269271, 0.00141138951138, 0.0, 1589792537.9692, -1.34935581381, 1, 0.0575, 7.84000015259, nan, 0.784574449062
584397.62493, 3141336.22319, 89.6163961615, 2.890625, 0.0147446314749, 0.00136354536715, -0.00165514877328, 1589792537.9789, -1.34937013126, 1, 0.08640625, 7.84000015259, nan, 0.757978737354
584397.608004, 3141336.19853, 89.6163390034, 2.890625, 0.114620494901, 0.00136354536715, 0.0, 1589792537.9889, -1.34931509361, 1, 0.1153125, 7.84000015259, nan, 0.757978737354
584397.591074, 3141336.17387, 89.6162680072, 2.890625, -0.121614155093, 0.00133962320694, -0.000827577434426, 1589792537.9998, -1.34939606491, 1, 0.14421875, 7.84000015259, nan, 0.744680821896
584397.57413, 3141336.1492, 89.6161933164, 2.890625, 0.0815202356688, 0.00133962320694, 0.0, 1589792538.0089, -1.34948273296, 1, 0.173125, 7.84000015259, nan, 0.744680821896
584397.557178, 3141336.12453, 89.6161238071, 2.890625, 0.0974574754237, 0.00133962320694, 0.0, 1589792538.0189, -1.34947337969, 1, 0.20203125, 7.44799995422, nan, 0.744680821896
584397.540229, 3141336.09984, 89.6160626192, 2.890625, 0.196586882846, 0.00133962320694, 0.0, 1589792538.0291, -1.34947368382, 1, 0.2309375, 7.44799995422, nan, 0.744680821896
584397.52328, 3141336.07514, 89.6160020692, 2.890625, -0.0959779096143, 0.00133962320694, 0.0, 1589792538.0389, -1.34950247255, 1, 0.25984375, 7.0560002327, nan, 0.744680821896
584397.506321, 3141336.05045, 89.6159381996, 2.890625, -0.0399116699327, 0.00136354536715, 0.000827577434426, 1589792538.0491, -1.34955265304, 1, 0.28875, 7.0560002327, nan, 0.757978737354
584397.489358, 3141336.02576, 89.6158799782, 2.890625, 0.122074771762, 0.00136354536715, 0.0, 1589792538.0588, -1.34957430422, 1, 0.31765625, 7.0560002327, nan, 0.757978737354
584397.472405, 3141336.00105, 89.6158335643, 2.890625, 0.189316905566, 0.00136354536715, 0.0, 1589792538.0689, -1.34961646208, 1, 0.3465625, 6.66400003433, nan, 0.757978737354
584397.455454, 3141335.97633, 89.6157924557, 2.90625, -0.136222724971, 0.00136354536715, 0.0, 1589792538.0852, -1.34963632507, 1, 0.375625, 6.66400003433, nan, 0.757978737354
584397.438498, 3141335.95163, 89.615751291, 2.90625, 0.0655306434719, 0.00141138951138, 0.00164625012396, 1589792538.0889, -1.34962568288, 1, 0.4046875, 6.66400003433, nan, 0.784574449062
584397.421538, 3141335.92691, 89.6157196924, 2.90625, 0.0338473260546, 0.00141138951138, 0.0, 1589792538.0989, -1.34966005982, 1, 0.43375, 6.66400003433, nan, 0.784574449062
584397.404577, 3141335.90218, 89.6156998417, 2.90625, 0.266268745532, 0.00141138951138, 0.0, 1589792538.1088, -1.3497529364, 1, 0.4628125, 6.66400003433, nan, 0.784574449062
584397.387612, 3141335.87744, 89.6156791211, 2.90625, -0.0895965231246, 0.00141138951138, 0.0, 1589792538.1188, -1.34972058582, 1, 0.491875, 6.27199983597, nan, 0.784574449062
584397.370632, 3141335.8527, 89.6156540635, 2.90625, -0.0629917438314, 0.00143531171029, 0.000823129424829, 1589792538.1290, -1.34975921311, 1, 0.5209375, 6.27199983597, nan, 0.797872364521
584397.361502, 3141335.82702, 89.6178070394, 2.90625, 0.0468068152963, 0.00143531171029, 0.0, 1589792538.1461, -1.34983128988, 1, 0.55, 6.27199983597, nan, 0.797872364521
584397.350663, 3141335.80219, 89.6178154429, 2.90625, 0.128820015983, 0.00143531171029, 0.0, 1589792538.1495, -1.34984747858, 1, 0.5790625, 5.88000011444, nan, 0.797872364521
584397.339798, 3141335.77735, 89.6178146652, 2.90625, -0.0899342507006, 0.00143531171029, 0.0, 1589792538.1590, -1.34980934831, 1, 0.608125, 5.88000011444, nan, 0.797872364521
584397.328908, 3141335.75252, 89.617795002, 2.90625, -0.198380732781, 0.00148315593391, 0.00164625285571, 1589792538.1693, -1.34981941976, 1, 0.6371875, 5.48799991608, nan, 0.824468076229
584397.31801, 3141335.7277, 89.6177730563, 2.90625, 0.102438143657, 0.00148315593391, 0.0, 1589792538.1789, -1.34978332755, 1, 0.66625, 5.48799991608, nan, 0.824468076229
584397.307105, 3141335.70284, 89.6177538832, 2.90625, 0.478159998735, 0.00148315593391, 0.0, 1589792538.1888, -1.34981376693, 1, 0.6953125, 5.09600019455, nan, 0.824468076229
584397.296172, 3141335.67795, 89.6177272928, 2.921875, -0.0426894646198, 0.00153100031991, 0.0016374549218, 1589792538.2012, -1.34977627325, 1, 0.72453125, 5.09600019455, nan, 0.851063847542
584397.285216, 3141335.65306, 89.6176897082, 2.9375, 0.0747003738642, 0.00153100031991, 0.0, 1589792538.2180, -1.34976561517, 1, 0.75390625, 5.09600019455, nan, 0.851063847542
584397.274251, 3141335.62816, 89.6176543538, 2.9375, -0.00859562630731, 0.00153100031991, 0.0, 1589792538.2199, -1.34982273555, 1, 0.78328125, 5.09600019455, nan, 0.851063847542
584397.263269, 3141335.60326, 89.6176286338, 2.9375, 0.01635031924, 0.00155492248053, 0.000814371425474, 1589792538.2293, -1.34980741051, 1, 0.81265625, 3.92000007629, nan, 0.864361703396
